base_lr,lr,data_time,grad_norm,loss,decode.loss_cls,decode.loss_mask,decode.loss_dice,decode.d0.loss_cls,decode.d0.loss_mask,decode.d0.loss_dice,decode.d1.loss_cls,decode.d1.loss_mask,decode.d1.loss_dice,decode.d2.loss_cls,decode.d2.loss_mask,decode.d2.loss_dice,decode.d3.loss_cls,decode.d3.loss_mask,decode.d3.loss_dice,decode.d4.loss_cls,decode.d4.loss_mask,decode.d4.loss_dice,decode.d5.loss_cls,decode.d5.loss_mask,decode.d5.loss_dice,decode.d6.loss_cls,decode.d6.loss_mask,decode.d6.loss_dice,decode.d7.loss_cls,decode.d7.loss_mask,decode.d7.loss_dice,decode.d8.loss_cls,decode.d8.loss_mask,decode.d8.loss_dice,time,iter,memory,step
9.769131648788072e-06,9.76913164878809e-07,0.01062006950378418,460.7471837282181,24.294598746299744,0.4482694878592156,0.969198650866747,0.854011157155037,2.102239203453064,0.9711815543472767,0.9197175115346908,0.4923876202316023,0.9859753686934709,0.8397325336933136,0.45419376154895874,0.9477001126855612,0.824285414814949,0.5338274730660487,0.97428607493639,0.8497174203395843,0.4729397747432813,0.9218025375157595,0.8136504799127579,0.4508040636428632,0.9519956663250924,0.812232232093811,0.3862261028669309,0.9648944847285748,0.8660773664712906,0.41429394157021304,1.0009034976363183,0.8399361670017242,0.400361919880379,0.9659537114202976,0.8658035010099411,1.3208187580108643,4100,8410,4100
9.76349181521983e-06,9.763491815219843e-07,0.010701251029968262,424.03960437774657,19.498781061172487,0.2313493643217953,0.8645580537617207,0.7614672124385834,2.03383709192276,0.8002314172685147,0.732829886674881,0.23631011623656378,0.7787594359368086,0.702315753698349,0.20709977467777207,0.7900878321379423,0.6964540243148803,0.23051621681661344,0.7901332303881645,0.6992689341306686,0.20353169944137334,0.8182820253074169,0.7037895977497101,0.181903231353499,0.8365854047238827,0.7074457913637161,0.183494209300261,0.8337510209530592,0.736668735742569,0.21083051241585055,0.8471955914050341,0.7359601497650147,0.2068571140320273,0.928513316437602,0.8087540835142135,1.3187763214111328,4200,8407,4200
9.757851619648055e-06,9.757851619648064e-07,0.010615396499633788,449.38484778404234,26.81775391101837,0.5642734337161528,1.2020112738013267,0.8949025392532348,2.0308348178863525,1.1154895659536124,0.8332272469997406,0.5443754785344936,1.0808581814169884,0.8817220479249954,0.5716755222412757,1.089848367497325,0.8504311740398407,0.5536871550197248,1.077211470156908,0.8821776568889618,0.5062809045019094,1.118784523755312,0.8390174835920334,0.5187795417907182,1.1052914086729289,0.8326101809740066,0.5588193024683278,1.083029780164361,0.8644862860441208,0.5860624836815986,1.1234518371522426,0.8704916059970855,0.5469062942604068,1.2328871451318264,0.8581293404102326,1.3177804231643677,4300,8410,4300
9.752211061817e-06,9.752211061817e-07,0.010676074028015136,433.70277843475344,26.263907194137573,0.3832383375614882,0.978212607651949,1.1366493999958038,2.0111074924468992,0.928958635032177,1.1579951614141464,0.3733330784132704,0.9587966997176409,1.1389330089092256,0.38627492818050085,0.936414348334074,1.1674825102090836,0.33456345959566536,0.9914514470845461,1.12213693857193,0.3445479449816048,0.9859387282282114,1.1298343807458877,0.3693255084101111,0.9452959723770619,1.133845579624176,0.3455810967367142,0.9299094513058662,1.1695885241031647,0.3483472991734743,0.9118529252707959,1.1358794093132019,0.35181748466566204,0.977686071395874,1.1789084374904633,1.3171955823898316,4400,8407,4400
9.746570141470547e-06,9.746570141470552e-07,0.010752034187316895,989.2783954620361,33.41180548667908,0.6395686286035925,1.1916599489748478,1.300870418548584,2.0217602968215944,1.2147399056702852,1.2780569821596146,0.7546713375952094,1.2662180207669735,1.2558879137039185,0.6847236382775008,1.3335889473557472,1.233601415157318,0.6807642349973321,1.3196075040847064,1.232448261976242,0.674386338237673,1.3220515601336955,1.2702178001403808,0.671370238205418,1.277988052740693,1.2838266372680665,0.606404740922153,1.1737914286553859,1.2178543627262115,0.6542178666219115,1.3389185719192027,1.2471326917409897,0.6663752196356654,1.3354764822870493,1.2636247873306274,1.3169752836227417,4500,8407,4500
9.740928858352276e-06,9.740928858352256e-07,0.010715103149414063,629.3061812162399,31.084511518478394,0.6773453551839339,1.3845266345888376,0.9729745328426361,1.9448922872543335,1.0682473920285702,0.9939115107059479,0.7303626223001629,1.3477338474243878,1.0107958018779755,0.6964271139528136,1.36261227093637,0.9780700385570527,0.770623781127506,1.1015560161322355,0.9691498070955277,0.7040668937959709,1.3695665691047907,0.975804278254509,0.7687935006193584,1.3847866363823413,1.031995925307274,0.6710653780406574,1.3055622335523367,0.951847779750824,0.6816033710085321,1.3384450443089009,0.9605459481477737,0.6597547783225309,1.3140533920377493,0.9573915839195252,1.3152573108673096,4600,8410,4600
9.735287212205339e-06,9.735287212205343e-07,0.01066429615020752,648.4542109489441,30.067712688446044,0.5936040341301123,1.3326194010674954,1.0491366058588028,1.9786948442459107,1.309346305951476,1.0424582630395889,0.5809275491163135,1.3424149613827467,1.0080618500709533,0.5167482245684368,1.3073801200836896,1.0047120034694672,0.5008237047150033,1.3412636499851942,0.9989790707826615,0.5359446895425208,1.2676509771496058,1.004029107093811,0.54168779613683,1.2795101970434188,0.9999265313148499,0.4993925675487844,1.291002094000578,0.9974035322666168,0.5601299910165836,1.30442773103714,0.9993431538343429,0.5500622510618995,1.3162502717226743,1.013780951499939,1.3166579484939576,4700,8407,4700
9.729645202772622e-06,9.729645202772632e-07,0.010715508460998535,607.0347424507141,29.633472514152526,0.6407090511405841,1.3688130475580693,0.8927412271499634,1.9044954657554627,1.2273316204547882,0.9035306125879288,0.6066903074737638,1.3192928846925498,0.9230744451284408,0.6164082248695195,1.3354633405804635,0.9136327564716339,0.5851744939573109,1.370423787087202,0.9014889061450958,0.5662937850225717,1.3088951468467713,0.8864960581064224,0.5557179883588106,1.3899403508752584,0.8654916048049927,0.7479638170916587,1.198989136517048,0.8657427042722702,0.7394990027882159,1.2059624269604683,0.879720875620842,0.6360684669576585,1.391733917593956,0.8856870800256729,1.316707229614258,4800,8407,4800
9.724002829796639e-06,9.72400282979664e-07,0.010697126388549805,384.85849049091337,10.507468485832215,0.2432761452975683,0.23338246829807757,0.39871911257505416,1.7584367990493774,0.25104097574949263,0.4226192444562912,0.26526939564500934,0.2590991917997599,0.42518495917320254,0.23603133507422172,0.24865294937044383,0.3938261678442359,0.246795332088368,0.2820391446352005,0.40021518860012295,0.23956094552995638,0.24665228351950647,0.4145992645993829,0.24129476039088332,0.2432490222156048,0.39430432468652726,0.24008513622393365,0.2550482705235481,0.40447335988283156,0.24327964433759916,0.2490164704620838,0.39797125607728956,0.24288817379274405,0.24455673657357693,0.3859002202749252,1.3162249803543091,4900,8415,4900
9.718360093019543e-06,9.718360093019544e-07,0.010723114013671875,1040.7855316400528,21.29978322982788,0.32921579997346273,0.9105162881314754,0.7115115106105805,1.7958947896957398,0.85933404751122,0.7653184056282043,0.40294952953699975,0.9319214440882206,0.7710458993911743,0.3940822401375044,0.8950324475765228,0.6913650661706925,0.3969060352188535,0.8678392007946968,0.6988125741481781,0.3848698251997121,0.8840703561902046,0.6949665784835816,0.34499244240578264,0.9432941615581513,0.7193644732236862,0.3451233742409386,0.9123254045844078,0.7271801859140397,0.3648458640964236,0.8890015400946141,0.7116575539112091,0.3304395307088271,0.8779384784400464,0.7479676336050034,1.3154150247573853,5000,8410,5000
9.712716992183149e-06,9.712716992183152e-07,0.010843014717102051,915.4268485069275,23.71821210384369,0.44379366526263764,0.9870884411036969,0.721514755487442,1.7690428495407104,0.9361540265381336,0.7579776644706726,0.5076767999911681,0.9756787631660699,0.732938352227211,0.5240632264874876,0.9722403008490801,0.7496963381767273,0.49602676107315347,0.9825474169105292,0.773453775048256,0.4817220629134681,1.0029957234859466,0.7878778457641602,0.5067691737087443,0.9997509159147739,0.8030752569437027,0.4464269582822453,0.9909074936062098,0.7660840332508088,0.5046518698800355,1.0239308338612318,0.7513209015130997,0.5169439347577282,1.0017434932291507,0.8041180282831192,1.3152412176132202,5100,8410,5100
9.707073527028902e-06,9.70707352702892e-07,0.010718965530395507,661.4276090621948,35.42432854175568,0.8198479728307575,1.6477120157331229,1.096947318315506,1.791910707950592,1.3257449842989444,1.1051912158727646,0.7886329715256579,1.5988182134926319,1.0159845769405365,0.7902056980179623,1.6262106597423553,1.0411843180656433,0.7674970224499702,1.6262215491384269,1.0454159826040268,0.7558931149193086,1.5687944799661637,1.0420377403497696,0.7467085590469651,1.5947160758078098,1.058297824859619,0.808299422939308,1.6693236008286476,1.0971853286027908,0.7848086997750215,1.6451853789389133,1.095230022072792,0.7646669874666259,1.6560740765184163,1.0495833456516266,1.3151074409484864,5200,8407,5200
9.701429697297925e-06,9.701429697297936e-07,0.010721874237060548,581.6318897008896,24.770062851905823,0.5184737238276285,0.9995300341397524,0.8873594403266907,1.708951961994171,0.8685931641608476,0.8940496385097504,0.4333049697626848,1.1493794582784176,0.8770621240139007,0.4787146021379158,1.0151953019201756,0.846437793970108,0.43151037076604554,1.076053098961711,0.845284029841423,0.42771975613432006,1.0138617239892482,0.8761168867349625,0.44461478405864907,1.0185104940086602,0.8692234635353089,0.4231653384980746,1.0164206765592099,0.8892998248338699,0.4881116526084952,0.9850218664854765,0.9006852120161056,0.5085576586599927,1.0018708046525717,0.8769841283559799,1.3143671035766602,5300,8410,5300
9.69578550273097e-06,9.69578550273097e-07,0.01075122356414795,553.8522531032562,25.320095920562743,0.6179429767551483,0.9965818751603365,0.8662628889083862,1.6492520928382874,0.9890660449862481,0.8544418036937713,0.5619451044825837,0.9815912242978811,0.84187351167202,0.6393920112052001,0.9673611216247082,0.8403416186571121,0.5736692843056517,0.9791651967912912,0.8125301688909531,0.5781063820119016,0.9768563754856586,0.8203668296337128,0.5867868801695295,1.0117702011018992,0.8101839184761047,0.6364863673516084,1.0216300673782825,0.8742519110441208,0.604125278443098,0.9912321653217078,0.8155470222234726,0.6220405837535509,0.9871193837374449,0.8121758103370667,1.3149756908416748,5400,8407,5400
9.69014094306843e-06,9.690140943068437e-07,0.010779380798339844,681.8782744646072,35.50313823223114,0.780203757082927,1.59008596688509,1.037268042564392,1.7189512610435487,1.6652176026254892,1.122204339504242,0.8254603331326507,1.5668099030852318,1.1056621074676514,0.8473399202805012,1.6058619402348995,1.0870676904916763,0.8127393006172496,1.6531378913670778,1.1068824172019958,0.8021358894417062,1.5853183798491954,1.0836593389511109,0.766404060300556,1.5566537972539662,1.048878613114357,0.7623449462960707,1.6176145426928996,1.0490766197443009,0.7361623851844342,1.5941795349121093,1.0076732605695724,0.7620575372362509,1.5799291618168354,1.0261576920747757,1.314307689666748,5500,8407,5500
9.684496018050383e-06,9.68449601805038e-07,0.010740971565246582,1029.0223581314087,33.860815215110776,0.403217726200819,1.826430256664753,1.1602001309394836,1.5880045771598816,1.516078805923462,1.1959294348955154,0.3769551333738491,1.7633051469922065,1.1541848212480545,0.3874816513620317,1.676147397607565,1.1056577295064927,0.39944429849274454,1.620757208019495,1.1216437935829162,0.4111205037683249,1.6088098146021366,1.1679105520248414,0.4317757041892037,1.6030252501368523,1.1954559087753296,0.3529721184866503,1.8200415067374707,1.216909945011139,0.37112440201453867,1.8125093318521976,1.2004316002130508,0.3701567251700908,1.832364948093891,1.1707680076360703,1.3214447021484375,5600,8410,5600
9.678850727416513e-06,9.678850727416518e-07,0.010701799392700195,630.1942426681519,32.68672337532043,0.6523326768539845,1.3805116146802903,1.1662066608667374,1.596245801448822,1.43810509853065,1.1778793394565583,0.6827695298939943,1.3714263975620269,1.1437573254108429,0.6062650469131767,1.4009984824806452,1.1316877990961074,0.6302450999617577,1.3965320501476526,1.145404002070427,0.5961054307408631,1.364388408139348,1.173109346628189,0.6000119495205581,1.3696233626455068,1.1304777532815933,0.6437509609386325,1.3919710170477628,1.126838505268097,0.5997405081056059,1.450775410607457,1.135474905371666,0.6011201377492398,1.460831482708454,1.1221379280090331,1.3199711084365844,5700,8410,5700
9.673205070906166e-06,9.67320507090618e-07,0.010715460777282715,514.7600873470307,21.780035054683687,0.4317729722999502,0.8071881622076035,0.7533414155244827,1.4970914125442505,0.8433050844818354,0.8905891060829163,0.4268096552870702,0.8090143043547868,0.8086725533008575,0.4381917178427102,0.8446121793240309,0.8109237939119339,0.42121739557478577,0.7943667188286782,0.7940035998821259,0.40869201110035647,0.8118913412094116,0.7363771051168442,0.43908237902796826,0.8575163457542658,0.8048339486122131,0.42728252136148515,0.8491888985037803,0.7790970951318741,0.43524763532041105,0.8799727570265532,0.7965084135532379,0.41924784362636275,0.8805118147283792,0.8834845215082169,1.3177063465118408,5800,8410,5800
9.667559048258342e-06,9.667559048258367e-07,0.01068873405456543,748.5773585557938,27.038783180713654,0.5364773943612817,1.173920352011919,0.8373737841844558,1.4794523119926453,1.2012760926038026,0.9347577035427094,0.5858300967840477,1.206328747421503,0.892062759399414,0.6094911607709946,1.1693960830569268,0.8858655124902726,0.5431236119708046,1.185708398371935,0.8864850580692292,0.5328297975676832,1.2139965184032917,0.8580193310976029,0.5764554862049408,1.1341441377997399,0.8627681195735931,0.571414986095624,1.1388408448547125,0.8518146455287934,0.5402103857835755,1.1629552476108074,0.8584673553705215,0.5280195723462384,1.1923526354134082,0.8889451414346695,1.317718744277954,5900,8410,5900
9.661912659211681e-06,9.66191265921169e-07,0.010780620574951171,712.9250391244889,27.667446148395538,0.4770538819837384,1.1708431083709,0.9845354091376066,1.4834763884544373,1.1759850360453128,1.0844610184431076,0.5420367238170002,1.1423655115067959,1.0810279726982117,0.5529219548538095,1.150495769456029,1.0068155109882355,0.5479534335492644,1.1743545554578305,0.9714597284793853,0.49998162299743854,1.1516185089945794,0.9377413630485535,0.5215002937271492,1.13565244525671,0.9886392235755921,0.4937758549756836,1.167236363887787,0.9645150989294052,0.4841385016508866,1.1565528310835362,1.0192454010248184,0.5087982997414656,1.135201084986329,0.9570651641115546,1.3201236009597779,6000,8407,6000
9.656265903504433e-06,9.656265903504438e-07,0.010668778419494629,454.9490229845047,22.8607240319252,0.20165944082546047,1.097091867774725,0.8934395015239716,1.3798360705375672,1.0881572972983122,0.874215105175972,0.25581815622281284,1.056518744304776,0.841688135266304,0.2873929151595803,0.9430526442825794,0.8097733199596405,0.2885159725061385,0.9861806031316519,0.7935102552175521,0.28560195126046894,1.0796074733138084,0.8335711002349854,0.28878246635140387,1.0230906952172518,0.8634680151939392,0.31049099626834503,1.003116861730814,0.8722367584705353,0.21707966797694098,1.142018036916852,0.9074222505092621,0.2029926797040389,1.1290645256638527,0.905330428481102,1.3176331758499145,6100,8407,6100
9.650618780874544e-06,9.650618780874554e-07,0.010724401473999024,1044.2201707601548,23.457467246055604,0.4518753981392365,0.9968322437256575,0.8622210532426834,1.4251956820487977,1.005857540294528,0.8678767502307891,0.41232437375001607,1.0289191752672195,0.8382284134626389,0.3653992304229178,1.0082634303718805,0.8299853026866912,0.3481058594363276,1.0016161266714334,0.8280849009752274,0.3778874435112812,0.9950905602425337,0.8119959205389022,0.37115000414778476,1.003099736198783,0.8118914693593979,0.40364819805836305,1.0290873736143111,0.8327293187379837,0.4295179696055129,1.00218818038702,0.8425745457410813,0.4429619904025458,0.9961956426501274,0.8366635590791702,1.3194810152053833,6200,8419,6200
9.644971291059568e-06,9.644971291059584e-07,0.010703325271606445,251.6488313436508,15.989808320999146,0.3432492970081512,0.7517325058579445,0.4111231863498688,1.3118651866912843,0.7782111514359713,0.4389644801616669,0.3489063578599598,0.7653027310967445,0.42905359864234927,0.34779278181376866,0.7405995558947325,0.39791726768016816,0.3251761979452567,0.7472765080630779,0.38610102236270905,0.33731883379805366,0.8038978196680546,0.3891738712787628,0.35153470319928604,0.7694068174809218,0.4060182750225067,0.36371183968149123,0.7405824411660433,0.37063671052455904,0.34031142584863117,0.7714759435504674,0.3931027889251709,0.32393941523041575,0.711203770712018,0.3942229747772217,1.3151504516601562,6300,8407,6300
9.639323433796712e-06,9.639323433796729e-07,0.010668754577636719,1640.3640959978104,35.15501651763916,0.6397335567511618,1.5600201819092034,1.3062701314687728,1.466513192653656,1.5365960337221622,1.2894313305616378,0.6393673049402423,1.549161559343338,1.3017962843179702,0.6214083381462843,1.5718122273683548,1.2000313609838487,0.6023648287518881,1.526734061166644,1.2114319413900376,0.614435508591123,1.56393860578537,1.2220983266830445,0.6182794874766842,1.5736245304346084,1.2324112325906753,0.6116184460697696,1.540087115392089,1.1506582111120225,0.6422778302105143,1.6139302618801594,1.2596826910972596,0.6488822109531611,1.5224374286830424,1.3179831326007843,1.3129748106002808,6400,8414,6400
9.633675208822816e-06,9.633675208822834e-07,0.010691165924072266,638.9739792585373,27.22294555902481,0.5496289769274881,1.223586280271411,0.8145592786371708,1.3625155925750732,1.2411797881126403,0.9010925054550171,0.5454957317502703,1.2142911650240422,0.8516779780387879,0.5435240507038543,1.2419635660946369,0.8422849863767624,0.6043692829203792,1.22822060957551,0.8373228043317795,0.5458884687264799,1.224645097926259,0.8136327991262078,0.5790996446070494,1.2063008297234774,0.878500583767891,0.5751705261907774,1.2218387309461831,0.7918676424771547,0.5404326877178391,1.263489769399166,0.9001164883375168,0.5586884614254813,1.227430845797062,0.8941310495138168,1.312762713432312,6500,8407,6500
9.628026615874365e-06,9.628026615874378e-07,0.010769295692443847,299.68180932998655,14.87955721616745,0.2009018558484968,0.6737976260483265,0.5185531824827194,1.241036057472229,0.6019104070961475,0.5562183320522308,0.2571665940922685,0.6422117248177528,0.5663188308477402,0.24750761039031205,0.5788793995976448,0.5142780989408493,0.22288979660370387,0.5629021942615509,0.5005088210105896,0.21526228516886475,0.633079144358635,0.5173111528158187,0.20192273592110724,0.6734654396772385,0.5063416659832001,0.20893173602235038,0.7045317698270083,0.505521473288536,0.21776363308890723,0.6734846163541078,0.5251054376363754,0.1987174499867251,0.6685323622077703,0.5445057868957519,1.3116427659988403,6600,8407,6600
9.622377654687484e-06,9.6223776546875e-07,0.01076815128326416,699.6116163492203,22.83173942565918,0.534179743063578,0.8275530252605676,0.8836684465408325,1.2847064018249512,0.8341406907886266,0.9144019961357117,0.5266009599232347,1.0439005129039287,0.9015926539897918,0.5912617671390763,0.7088535334914923,0.8653590351343154,0.5387373408913845,0.7037369713187218,0.8526855796575546,0.5361353459506063,0.751657583937049,0.8532414972782135,0.5510944912442938,0.7353152673691511,0.8735192030668258,0.5722468984255101,0.7115478180348873,0.8570684403181076,0.5307278264022898,0.7992297392338514,0.8620991021394729,0.5326828134653624,0.7903394885361195,0.8634562820196152,1.3116700649261475,6700,8407,6700
9.61672832499794e-06,9.61672832499796e-07,0.010705995559692382,732.2855155944824,33.88086910247803,0.6118597939610482,1.490135584771633,1.1765673607587814,1.3481484651565552,1.4968751654028893,1.1939947247505187,0.6348545035347343,1.4922969743609429,1.133860519528389,0.6058989010751248,1.533397699892521,1.1480457663536072,0.6282257482409477,1.536902768164873,1.1566857993602753,0.6305199183523655,1.5329710356891155,1.174142101407051,0.6383996654301882,1.5161638230085372,1.2063336759805678,0.5983455322682858,1.5204795829951763,1.230457204580307,0.6426166901364923,1.4830884121358394,1.1833940386772155,0.6161613889038563,1.5195230178534984,1.200523316860199,1.3116209030151367,6800,8410,6800
9.611078626541142e-06,9.611078626541158e-07,0.010740923881530761,936.1954926252365,24.980802798271178,0.5020855701892287,1.073489060625434,0.8736288517713546,1.238460075855255,1.0929099995642901,0.886137843132019,0.4891072653292213,1.0932805497199296,0.8720683962106704,0.4703696875832975,1.0675983127206563,0.8872216403484344,0.4634382434160216,1.1096407398581505,0.8797278791666031,0.4443542131688446,1.0474871885031463,0.8805374026298523,0.41648256382904947,1.0901274506002665,0.8627628713846207,0.4814395773195429,1.0394078493118286,0.8845915377140046,0.4823074091866147,1.0461276456713677,0.8776667177677154,0.45219944153068353,1.0987861268222332,0.8773598492145538,1.3130656957626343,6900,8407,6900
9.60542855905211e-06,9.605428559052121e-07,0.010727691650390624,533.4630245923996,20.48841643333435,0.24994042566395364,1.0990089058876038,0.6562092110514641,1.1947184562683106,0.9726915061473846,0.6914495021104813,0.29909782926552,0.9681693714112043,0.6496193915605545,0.3273161688499385,0.9658499512821436,0.6488884389400482,0.2976309271994978,0.9933273106813431,0.6045736253261567,0.2743602692964487,1.009854618832469,0.6466651052236557,0.2758660495863296,1.0404007162898778,0.6859113454818726,0.2599285518779652,1.0341152217239142,0.6513571262359619,0.2426352828857489,1.1127422414720058,0.668341825902462,0.2555788660800317,1.083077009022236,0.629090639948845,1.3085609436035157,7000,8410,7000
9.599778122265529e-06,9.599778122265545e-07,0.010671901702880859,832.3047761440278,32.877885818481445,0.7310200299412827,1.3099460110068322,1.1406780183315277,1.3234480381011964,1.3204723872244357,1.2276338994503022,0.8532415342633612,1.3199983891099691,1.1980352997779846,0.731508570490405,1.4629851818084716,1.1597819060087204,0.7345476083413814,1.3807155970484017,1.1338882893323898,0.6602751747414004,1.3264535833150148,1.1500629961490632,0.6794975901240832,1.3469341382384301,1.1053300499916077,0.6675322770897765,1.332168136164546,1.1757330745458603,0.6596078183705686,1.4515958342701196,1.131034743785858,0.695906854030909,1.3331916663795709,1.134661316871643,1.3216572999954224,7100,8410,7100
9.594127315915707e-06,9.594127315915733e-07,0.010743165016174316,246.20843815803528,9.776664507389068,0.24453967905719765,0.29608297161757946,0.3992277503013611,1.033625841140747,0.27178633883595466,0.416996043920517,0.2426492080121534,0.24358636774122716,0.3576393723487854,0.25128357373032484,0.25164351500570775,0.3698552578687668,0.22419576850370504,0.26283884011209013,0.3770452499389648,0.22173668253235518,0.27244659028947354,0.3793600767850876,0.20885294533363777,0.2791697267442942,0.4168626695871353,0.2024681385504664,0.2918968003243208,0.39823177456855774,0.2088808078173315,0.30360439904034137,0.41928352415561676,0.22556271957873833,0.29255832843482493,0.4127529948949814,1.3195410251617432,7200,8407,7200
9.588476139736573e-06,9.588476139736606e-07,0.010750889778137207,714.1334167122841,26.918389797210693,0.5591886591922958,1.4039481516927481,0.7551378458738327,1.1667949914932252,1.166580405458808,0.802455747127533,0.5848124355310574,1.2653812818229198,0.7236195594072342,0.5608207889948972,1.3167091295123101,0.7155802071094512,0.5240250360016944,1.3277284748852254,0.6747215121984482,0.46784171351464465,1.33773180693388,0.732999536395073,0.506179422212881,1.4258243329823017,0.7656142324209213,0.5451171341206645,1.4041187595576048,0.7873807281255722,0.5768166766414652,1.331561053544283,0.7798428207635879,0.5517905602260725,1.3665309518575668,0.7915360122919083,1.3180586338043212,7300,8407,7300
9.58282459346172e-06,9.58282459346174e-07,0.010693883895874024,801.566211271286,28.111948907375336,0.5745937757194042,1.1800873417407274,1.0059067219495774,1.1846370995044708,1.1621180322021245,1.0412815809249878,0.5651167749427259,1.1953150432556867,1.0072730153799057,0.5509882392827421,1.1653271127492189,1.019939598441124,0.5889765494503081,1.1606374837458133,1.002064910531044,0.5653976134024561,1.1751982014626265,1.0021961450576782,0.5836905570467934,1.152826287224889,0.9849556803703308,0.5866500156233088,1.1532409347593784,0.9912006855010986,0.6023843751754612,1.170055427774787,1.015633076429367,0.5947706186678261,1.216224306821823,0.9132620483636856,1.320654273033142,7400,8410,7400
9.577172676824359e-06,9.577172676824384e-07,0.010651683807373047,567.1558850646019,27.59921817779541,0.6878854343973216,1.2843451343476773,0.7610851198434829,1.1968603372573852,1.1703249670565128,0.8374619752168655,0.6678428623999935,1.1383319769054652,0.7850023716688156,0.6702479059254983,1.1816939499229193,0.7846986770629882,0.6361456163547701,1.2711511574685574,0.8026920288801194,0.7053281829488697,1.2174502946436405,0.7693692982196808,0.6867062842473388,1.220071192458272,0.8434912681579589,0.6797644293881604,1.247623484581709,0.7986117959022522,0.7555052942800102,1.2207910150289536,0.811241403222084,0.7511636288458249,1.2022568441927433,0.8140728920698166,1.3180898666381835,7500,8414,7500
9.571520389557342e-06,9.571520389557376e-07,0.010633516311645507,674.0775897741318,26.575089168548583,0.8118544858327368,1.011538092792034,0.7589561194181442,1.1285447001457214,1.0561744976788758,0.871771827340126,0.852672147238627,1.0334051739424468,0.7805714845657349,0.8277957307422185,1.0407295756042003,0.7375695198774338,0.7559048631679616,1.0541225861757995,0.7695306837558746,0.7674000771716237,1.0246559917926787,0.7068158626556397,0.7863118666995433,1.0391535591334105,0.7536336570978165,0.8074728335472173,1.104645673930645,0.787122693657875,0.8010296892360202,1.1349740136414765,0.7632775783538819,0.8198792960960418,1.0073971435427667,0.7801770329475403,1.3263640403747559,7600,8407,7600
9.565867731393137e-06,9.565867731393175e-07,0.010685181617736817,806.682887339592,35.83779045343399,0.9304777662924607,1.5201299887150526,1.1105584174394607,1.242076849937439,1.6527368124574422,1.22536558508873,0.9588672111713095,1.4937313184142114,1.1884941816329957,0.9118463553866605,1.5292301334440708,1.0851170986890792,0.8259627462539356,1.5498921595513822,1.085721853375435,0.8062493898964022,1.5247244872152805,1.1118664264678955,0.8926346198335523,1.5340580355376006,1.0983051300048827,0.8762619452783837,1.499947451800108,1.1097929716110229,0.8767865262983833,1.498124409839511,1.101422944664955,0.9154394640674581,1.531819910556078,1.1501473635435104,1.30332293510437,7700,8407,7700
9.560214702063847e-06,9.560214702063893e-07,0.010707616806030273,1087.7649824619293,31.39395406246185,0.7595977929362562,1.4138027478009463,0.9769075483083725,1.0993624806404114,1.4120218615978957,1.0469042479991912,0.7280791583121754,1.368786122277379,0.9883866846561432,0.6714449707593303,1.4522109914571046,0.9727083057165146,0.6564225160342175,1.4606619603931903,0.9719777286052704,0.6282326789776562,1.492113706842065,0.996949651837349,0.7159345134132309,1.3053446643054485,0.9926115065813065,0.68716107836226,1.4184449210762977,0.9655148357152938,0.7479587764886674,1.3839768197387456,0.9628168612718582,0.7641920279333135,1.3863535352051257,0.967071858048439,1.3003111124038695,7800,8407,7800
9.554561301301207e-06,9.55456130130125e-07,0.010741257667541504,180.19587720632552,10.779516625404359,0.20747382015324548,0.42090357802808287,0.342354941368103,0.8804396331310272,0.4397034473717213,0.4150158166885376,0.21308200111525366,0.42707354091107846,0.3861368507146835,0.22602862228959567,0.45409614965319633,0.3392289102077484,0.2086795468640048,0.43489520326256753,0.38397158980369567,0.20775104879285208,0.4104517251253128,0.39295688569545745,0.19561420994214132,0.4165060468018055,0.39143655598163607,0.18156261283656933,0.42728149630129336,0.3637736886739731,0.19712075066927354,0.43611694127321243,0.3632720589637756,0.21042648632865166,0.4221991539001465,0.38396293818950655,1.3070387363433837,7900,8410,7900
9.54890752883659e-06,9.548907528836644e-07,0.010681700706481934,613.7946272850037,31.28673725128174,0.4376005181809887,1.4015371784567834,1.198001104593277,1.0538616478443146,1.3896161444485187,1.22789623439312,0.5107833467773162,1.4263366878032684,1.2231087654829025,0.44443678406532855,1.466368615999818,1.2301904141902924,0.4166070443461649,1.384626230224967,1.2107787758111954,0.38414928899146616,1.4412554912269115,1.2107444882392884,0.37153313951566813,1.466862851753831,1.2215337991714477,0.41134326249593867,1.4280253186821938,1.2371872425079347,0.4560617462499067,1.374827017635107,1.2265407353639604,0.41610723463818433,1.3993676599115132,1.2194481045007706,1.3132860898971557,8000,8407,8000
9.543253384401002e-06,9.543253384401057e-07,0.010567021369934083,473.2216346740723,23.093087780475617,0.5307056605408433,0.9772707801312208,0.7900396704673767,0.9239209890365601,0.9469431683421135,0.8221277505159378,0.603460049975547,0.8946731071919203,0.7955118119716644,0.5777388335991418,0.9691193979233503,0.7737302243709564,0.46389580208633563,1.0377423033118247,0.7927032142877579,0.5403942218617885,0.9061385288834571,0.7710980027914047,0.51221676733403,0.935272778570652,0.8057537049055099,0.5054192809839151,0.9591289080679417,0.7855462789535522,0.39029441396705805,1.058567602187395,0.770294138789177,0.42293703063041904,1.0410231005400419,0.7894206374883652,1.3184335708618165,8100,8410,8100
